rgn_id,habitat,year,km2
1,mangrove,2015,237.693446
1,mangrove_inland1km,2015,133.551543
1,mangrove_offshore,2015,55.601458
2,mangrove,2015,237.693446
2,mangrove_inland1km,2015,133.551543
2,mangrove_offshore,2015,55.601458
3,mangrove,2015,237.693446
3,mangrove_inland1km,2015,133.551543
3,mangrove_offshore,2015,55.601458
4,mangrove,2015,237.693446
4,mangrove_inland1km,2015,133.551543
4,mangrove_offshore,2015,55.601458
5,mangrove,2015,237.693446
5,mangrove_inland1km,2015,133.551543
5,mangrove_offshore,2015,55.601458
6,mangrove,2015,237.693446
6,mangrove_inland1km,2015,133.551543
6,mangrove_offshore,2015,55.601458
