rgn_id,count,year
1,8105440,1960
1,8361442,1961
1,8628973,1962
1,8908425,1963
1,9200158,1964
1,9504702,1965
1,9822505,1966
1,10154489,1967
1,10502250,1968
1,10867717,1969
1,11252466,1970
1,11657477,1971
1,12083159,1972
1,12529800,1973
1,12997438,1974
1,13486241,1975
1,13995996,1976
1,14527242,1977
1,15081677,1978
1,15661480,1979
1,16267906,1980
1,16901167,1981
1,17559844,1982
1,18241424,1983
1,18942464,1984
1,19660018,1985
1,20392312,1986
1,21138372,1987
1,21896890,1988
1,22666720,1989
1,23446439,1990
1,24237056,1991
1,25036941,1992
1,25839132,1993
1,26634659,1994
1,27418077,1995
1,28186224,1996
1,28943647,1997
1,29702246,1998
1,30478597,1999
1,31285050,2000
1,32126351,2001
1,33000524,2002
1,33905011,2003
1,34834606,2004
1,35785718,2005
1,36757498,2006
1,37752304,2007
1,38773277,2008
1,39824734,2009
1,40909194,2010
1,42027891,2011
1,43178141,2012
2,8105440,1960
2,8361442,1961
2,8628973,1962
2,8908425,1963
2,9200158,1964
2,9504702,1965
2,9822505,1966
2,10154489,1967
2,10502250,1968
2,10867717,1969
2,11252466,1970
2,11657477,1971
2,12083159,1972
2,12529800,1973
2,12997438,1974
2,13486241,1975
2,13995996,1976
2,14527242,1977
2,15081677,1978
2,15661480,1979
2,16267906,1980
2,16901167,1981
2,17559844,1982
2,18241424,1983
2,18942464,1984
2,19660018,1985
2,20392312,1986
2,21138372,1987
2,21896890,1988
2,22666720,1989
2,23446439,1990
2,24237056,1991
2,25036941,1992
2,25839132,1993
2,26634659,1994
2,27418077,1995
2,28186224,1996
2,28943647,1997
2,29702246,1998
2,30478597,1999
2,31285050,2000
2,32126351,2001
2,33000524,2002
2,33905011,2003
2,34834606,2004
2,35785718,2005
2,36757498,2006
2,37752304,2007
2,38773277,2008
2,39824734,2009
2,40909194,2010
2,42027891,2011
2,43178141,2012
3,8105440,1960
3,8361442,1961
3,8628973,1962
3,8908425,1963
3,9200158,1964
3,9504702,1965
3,9822505,1966
3,10154489,1967
3,10502250,1968
3,10867717,1969
3,11252466,1970
3,11657477,1971
3,12083159,1972
3,12529800,1973
3,12997438,1974
3,13486241,1975
3,13995996,1976
3,14527242,1977
3,15081677,1978
3,15661480,1979
3,16267906,1980
3,16901167,1981
3,17559844,1982
3,18241424,1983
3,18942464,1984
3,19660018,1985
3,20392312,1986
3,21138372,1987
3,21896890,1988
3,22666720,1989
3,23446439,1990
3,24237056,1991
3,25036941,1992
3,25839132,1993
3,26634659,1994
3,27418077,1995
3,28186224,1996
3,28943647,1997
3,29702246,1998
3,30478597,1999
3,31285050,2000
3,32126351,2001
3,33000524,2002
3,33905011,2003
3,34834606,2004
3,35785718,2005
3,36757498,2006
3,37752304,2007
3,38773277,2008
3,39824734,2009
3,40909194,2010
3,42027891,2011
3,43178141,2012
4,8105440,1960
4,8361442,1961
4,8628973,1962
4,8908425,1963
4,9200158,1964
4,9504702,1965
4,9822505,1966
4,10154489,1967
4,10502250,1968
4,10867717,1969
4,11252466,1970
4,11657477,1971
4,12083159,1972
4,12529800,1973
4,12997438,1974
4,13486241,1975
4,13995996,1976
4,14527242,1977
4,15081677,1978
4,15661480,1979
4,16267906,1980
4,16901167,1981
4,17559844,1982
4,18241424,1983
4,18942464,1984
4,19660018,1985
4,20392312,1986
4,21138372,1987
4,21896890,1988
4,22666720,1989
4,23446439,1990
4,24237056,1991
4,25036941,1992
4,25839132,1993
4,26634659,1994
4,27418077,1995
4,28186224,1996
4,28943647,1997
4,29702246,1998
4,30478597,1999
4,31285050,2000
4,32126351,2001
4,33000524,2002
4,33905011,2003
4,34834606,2004
4,35785718,2005
4,36757498,2006
4,37752304,2007
4,38773277,2008
4,39824734,2009
4,40909194,2010
4,42027891,2011
4,43178141,2012
5,8105440,1960
5,8361442,1961
5,8628973,1962
5,8908425,1963
5,9200158,1964
5,9504702,1965
5,9822505,1966
5,10154489,1967
5,10502250,1968
5,10867717,1969
5,11252466,1970
5,11657477,1971
5,12083159,1972
5,12529800,1973
5,12997438,1974
5,13486241,1975
5,13995996,1976
5,14527242,1977
5,15081677,1978
5,15661480,1979
5,16267906,1980
5,16901167,1981
5,17559844,1982
5,18241424,1983
5,18942464,1984
5,19660018,1985
5,20392312,1986
5,21138372,1987
5,21896890,1988
5,22666720,1989
5,23446439,1990
5,24237056,1991
5,25036941,1992
5,25839132,1993
5,26634659,1994
5,27418077,1995
5,28186224,1996
5,28943647,1997
5,29702246,1998
5,30478597,1999
5,31285050,2000
5,32126351,2001
5,33000524,2002
5,33905011,2003
5,34834606,2004
5,35785718,2005
5,36757498,2006
5,37752304,2007
5,38773277,2008
5,39824734,2009
5,40909194,2010
5,42027891,2011
5,43178141,2012
6,8105440,1960
6,8361442,1961
6,8628973,1962
6,8908425,1963
6,9200158,1964
6,9504702,1965
6,9822505,1966
6,10154489,1967
6,10502250,1968
6,10867717,1969
6,11252466,1970
6,11657477,1971
6,12083159,1972
6,12529800,1973
6,12997438,1974
6,13486241,1975
6,13995996,1976
6,14527242,1977
6,15081677,1978
6,15661480,1979
6,16267906,1980
6,16901167,1981
6,17559844,1982
6,18241424,1983
6,18942464,1984
6,19660018,1985
6,20392312,1986
6,21138372,1987
6,21896890,1988
6,22666720,1989
6,23446439,1990
6,24237056,1991
6,25036941,1992
6,25839132,1993
6,26634659,1994
6,27418077,1995
6,28186224,1996
6,28943647,1997
6,29702246,1998
6,30478597,1999
6,31285050,2000
6,32126351,2001
6,33000524,2002
6,33905011,2003
6,34834606,2004
6,35785718,2005
6,36757498,2006
6,37752304,2007
6,38773277,2008
6,39824734,2009
6,40909194,2010
6,42027891,2011
6,43178141,2012
