rgn_id,year,product,weight
1,2013,fish_oil,0.044496355
1,2013,ornamentals,0.701922265
1,2013,seaweeds,0.009569109
1,2013,shells,0.244012271
2,2013,fish_oil,0.044496355
2,2013,ornamentals,0.701922265
2,2013,seaweeds,0.009569109
2,2013,shells,0.244012271
3,2013,fish_oil,0.044496355
3,2013,ornamentals,0.701922265
3,2013,seaweeds,0.009569109
3,2013,shells,0.244012271
4,2013,fish_oil,0.044496355
4,2013,ornamentals,0.701922265
4,2013,seaweeds,0.009569109
4,2013,shells,0.244012271
5,2013,fish_oil,0.044496355
5,2013,ornamentals,0.701922265
5,2013,seaweeds,0.009569109
5,2013,shells,0.244012271
6,2013,fish_oil,0.044496355
6,2013,ornamentals,0.701922265
6,2013,seaweeds,0.009569109
6,2013,shells,0.244012271
